query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDR	E	0.011655	47.265209
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDP	A	0.011660	49.122296
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDS	B	0.011660	49.122296
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDR	D	0.011675	49.112117
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	V	0.011685	128.743932
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	G	0.011685	128.743932
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	R	0.011685	128.743932
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3HTU	B	0.011698	48.425200
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3HTU	F	0.011701	51.341991
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3DBY	S	0.011706	53.028294
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	4AYT	A	0.011732	150.960260
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3HTU	H	0.011739	47.455242
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3HTU	D	0.011739	47.455242
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	C	0.011747	129.695798
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	B	0.011747	129.695798
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TE1	E	0.011748	49.132474
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	T	0.011759	128.751699
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	Q	0.011759	128.751699
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	K	0.011759	128.751699
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	2WCD	A	0.011759	128.751699
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	1ZWW	A	0.011761	51.410116
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDS	E	0.011770	49.152823
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	3TDX	E	0.011770	49.152823
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	1Q90	N	0.011774	52.316345
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mqzA.fmap	1XIO	A	0.011774	37.443290
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3MF0	A	0.163322	68.811336
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3N5B	B	0.163617	10.630146
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3QO5	A	0.164885	67.683085
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GW9	C	0.165561	76.072334
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3LIB	A	0.165745	33.882149
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GW9	A	0.165894	80.467385
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1B8Z	A	0.166066	10.770330
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1B8Z	B	0.166066	10.770330
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GW9	D	0.166098	80.684571
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SET	A	0.166416	74.859869
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1U8R	D	0.166535	23.874673
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3VBB	C	0.166778	64.389440
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3T1Q	C	0.167328	25.199206
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GW9	B	0.167536	79.806015
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4DQ2	A	0.167858	30.315013
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3LIB	C	0.167935	33.030289
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4B4T	L	0.168071	55.244909
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GWQ	B	0.168387	103.377947
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3SJJ	A	0.168410	148.979864
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1T7P	A	0.168418	121.684017
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3EPU	A	0.168500	17.748239
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3LFV	A	0.168519	68.249542
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4H	M	0.168606	146.666288
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1ZYQ	A	0.168694	122.053267
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4G	M	0.168946	141.007092
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1X9W	A	0.168953	118.093184
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3HXR	A	0.168993	89.509776
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3ERR	A	0.169130	95.749674
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2YF3	B	0.169224	38.262253
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SL0	C	0.169444	117.481914
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4W	C	0.169454	138.054337
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SRY	B	0.169489	71.400280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4T	C	0.169503	138.191896
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3IBJ	B	0.169518	148.902653
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4A	M	0.169568	146.618553
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SET	B	0.169588	76.980517
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1X9M	A	0.169669	121.852370
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1DFL	A	0.169731	137.218803
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3E4O	A	0.169812	28.792360
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SKS	A	0.169852	122.204746
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3MG4	G	0.169854	33.852622
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1P7T	B	0.169855	113.481276
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1WF4	f	0.169993	121.020659
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2P5T	F	0.170086	38.275318
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3T1X	A	0.170130	21.236761
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SES	A	0.170155	76.105190
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SL2	A	0.170190	121.630588
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2C7C	K	0.170235	102.980581
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3ERR	B	0.170322	96.633328
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3F7F	C	0.170392	92.130342
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3AX1	A	0.170403	63.174362
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3MG7	B	0.170410	27.531800
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2C7D	H	0.170433	102.503658
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1NJ8	C	0.170436	56.753854
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2AJQ	F	0.170465	116.901668
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3VBB	B	0.170474	79.887421
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3LIB	J	0.170505	34.088121
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1P7T	A	0.170540	114.621115
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1TKD	A	0.170597	120.494813
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3F7F	D	0.170609	92.162899
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1WLE	B	0.170651	74.712783
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SKR	A	0.170656	121.589473
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1KK7	A	0.170660	150.173233
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3I5H	A	0.170668	150.622044
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1NJ2	A	0.170689	61.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SKW	A	0.170784	121.995902
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4GWP	B	0.170872	103.339247
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2RGK	E	0.170894	79.246451
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3A5X	A	0.170984	133.645052
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3F7F	A	0.171032	92.162899
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1TK5	A	0.171043	120.066648
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2HRT	C	0.171112	227.048453
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3UNB	d	0.171122	33.955854
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3I5I	A	0.171125	151.489274
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4ARC	A	0.171171	108.995413
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2W4V	C	0.171174	135.406795
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2D4Y	A	0.171184	130.238243
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1NJ8	A	0.171248	56.841886
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3OEV	G	0.171277	34.029399
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2R6D	E	0.171326	67.579583
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1KCF	A	0.171331	42.649736
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1WF4	a	0.171360	120.124935
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1WF4	e	0.171367	120.062484
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3A8N	A	0.171385	56.542020
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	4DB1	A	0.171393	103.169763
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1U8R	C	0.171415	24.041631
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1U8R	G	0.171415	24.041631
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2DQ3	A	0.171442	69.935685
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	3F7F	B	0.171455	92.162899
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1TK8	A	0.171503	120.278843
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2D4Y	B	0.171537	122.327429
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1AON	E	0.171550	103.067939
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1GRU	E	0.171550	103.067939
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1AON	F	0.171554	102.112683
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1GRU	F	0.171554	102.112683
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SL0	A	0.171557	118.629676
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1SER	B	0.171570	76.354437
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1NJ5	A	0.171596	62.112801
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	2YZS	A	0.171614	55.937465
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr0A.fmap	1IO1	A	0.171630	74.712783
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3SL9	F	0.018763	40.249224
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2BBV	E	0.020813	48.093659
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2BBV	F	0.020813	48.093659
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2VHM	5	0.020813	48.093659
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2BBV	D	0.020813	48.093659
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3MK7	X	0.020817	37.429935
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	4FSJ	E	0.021203	47.138095
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1I5K	D	0.021661	40.336088
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2Q26	D	0.022097	49.050994
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2Z2Q	F	0.022115	46.184413
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3SL9	C	0.023060	40.323690
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	4FSJ	F	0.023154	45.232732
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1BJ0	A	0.023861	18.275667
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2X6O	A	0.024083	19.723083
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	4FTB	F	0.024174	44.283180
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3MK7	U	0.024205	36.592349
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3MK7	Y	0.024205	36.592349
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3MK7	Z	0.024322	37.509999
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XGD	A	0.025031	16.278821
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2NS8	D	0.025435	20.074860
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3C9J	D	0.025649	41.352146
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2TRT	A	0.025786	18.681542
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1RP3	G	0.025920	41.988094
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3ZQG	A	0.025997	21.840330
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3ZQF	A	0.026145	16.370706
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3TIW	D	0.026473	46.151923
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3ECO	A	0.026619	12.165525
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1ETG	B	0.026776	41.448764
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1ETF	B	0.026776	41.448764
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XGC	A	0.026821	16.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XGC	B	0.026821	16.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2NS7	D	0.026893	17.748239
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XGE	A	0.026922	16.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XGE	B	0.026922	16.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3KP2	A	0.026995	13.114877
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2VOH	B	0.026996	41.412558
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1RP3	A	0.027034	50.695167
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XV4	S	0.027091	83.186537
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1BJZ	A	0.027212	18.947295
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3KP4	A	0.027217	13.190906
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3VH7	B	0.027243	38.483763
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3VRB	G	0.027282	22.912878
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1QPI	A	0.027397	22.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3HFE	B	0.027407	40.435133
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1A6I	A	0.027429	16.124515
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2KQT	D	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3C9J	A	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3C9J	B	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2KQT	A	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2KQT	B	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2KQT	C	0.027449	40.472213
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1YDI	B	0.027483	40.509258
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1NKZ	F	0.027587	31.016125
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3KP3	A	0.027640	12.529964
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3GFM	A	0.027699	12.727922
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3O0Y	C	0.027700	120.490664
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1BJY	B	0.027710	18.947295
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3FK6	B	0.027710	20.420578
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1RP3	E	0.027740	44.294469
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3VR8	C	0.027742	22.271057
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2YR2	A	0.027762	13.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3O0Y	A	0.027845	120.623381
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3AED	C	0.027855	16.763055
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3CZ3	C	0.027873	26.362853
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	1ORS	C	0.027939	18.083141
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2XUB	A	0.027964	91.629690
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	2EB7	A	0.028009	12.806248
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3GFL	A	0.028009	12.806248
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3VR8	G	0.028011	22.203603
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-11-11-1/3mr7A.fmap	3AEG	C	0.028101	16.822604
