query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	3K92	D	0.050240	433.647322
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1HRD	B	0.050240	420.282048
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	4F4H	B	0.050253	432.529768
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1MTO	D	0.050257	453.463339
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	2E89	C	0.050267	443.179422
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	2NSY	B	0.050281	453.904175
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	2PZ8	B	0.050287	453.669483
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	2X0S	A	0.050297	373.030830
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1PFK	A	0.050306	453.338725
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	3K8Z	B	0.050308	433.866339
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1Z15	A	0.050336	453.175463
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1EE1	B	0.050348	454.405106
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	2PUB	A	0.050350	451.738863
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1Z18	A	0.050411	451.320285
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1EFA	A	0.050447	448.818449
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1KQP	B	0.050534	453.921799
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n05A.fmap	1FYD	A	0.050541	453.952641
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3VKG	A	0.009994	332.887368
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3VKH	B	0.010745	312.448396
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3VKG	B	0.010750	296.086136
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	E	0.010933	455.557900
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	G	0.011020	456.509584
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	E	0.011050	445.734226
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1KRQ	A	0.011058	443.690207
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	C	0.011064	446.695646
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	F	0.011064	446.695646
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	E	0.011108	455.573265
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	J	0.011138	453.640827
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	D	0.011141	445.731982
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XJM	G	0.011147	455.596313
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	B	0.011158	446.693407
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2UX1	H	0.011162	453.643031
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	K	0.011168	453.656258
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	C	0.011181	455.566680
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	B	0.011181	455.566680
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	E	0.011191	455.548022
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	L	0.011192	453.658462
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2UX1	E	0.011197	455.600702
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	H	0.011211	453.647440
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	M	0.011212	444.830305
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BVI	B	0.011234	442.721131
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1EUM	A	0.011251	445.743200
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	B	0.011305	455.577655
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	D	0.011314	453.669483
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	D	0.011314	453.669483
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	K	0.011314	453.669483
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	C	0.011349	456.538060
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	J	0.011357	453.660666
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3FVB	A	0.011363	443.823163
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3FVB	B	0.011363	443.823163
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XJM	B	0.011365	455.563387
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	B	0.011380	455.584240
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XJN	A	0.011383	454.665811
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	D	0.011387	453.676096
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2DFS	M	0.011391	180.521467
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2FL0	E	0.011396	448.705917
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	H	0.011402	453.683811
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	K	0.011405	453.665075
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	A	0.011432	453.699240
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3QB9	C	0.011450	448.663571
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	J	0.011454	453.669483
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	I	0.011457	453.650747
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	P	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	B	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	F	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	I	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	L	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	L	0.011473	444.857280
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	L	0.011475	453.690423
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1VLG	D	0.011483	445.715156
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	C	0.011497	444.842669
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	F	0.011502	453.673892
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2JD8	D	0.011534	444.687531
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	A	0.011534	449.689893
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3QB9	A	0.011537	449.629848
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3QB9	E	0.011537	447.701910
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	F	0.011542	453.683811
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	D	0.011552	450.649531
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	H	0.011552	450.649531
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XKQ	L	0.011554	453.710260
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	G	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	K	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	Q	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	Q	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	T	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	V	0.011562	444.855033
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	R	0.011564	444.838173
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	R	0.011564	444.838173
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3IS7	W	0.011564	444.838173
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	F	0.011564	448.674715
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	J	0.011564	448.674715
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	G	0.011575	450.651750
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	C	0.011575	450.651750
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2V15	I	0.011579	453.661768
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	D	0.011582	447.706377
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2FL0	H	0.011587	450.665064
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	L	0.011595	448.665800
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3QB9	B	0.011595	448.665800
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1UMN	A	0.011596	453.701444
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2FL0	G	0.011598	450.678378
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2DFS	A	0.011607	180.776105
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	D	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	F	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	J	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	L	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	H	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1BCF	B	0.011609	444.825809
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	1SOF	E	0.011610	450.667283
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2FL0	C	0.011610	450.667283
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2UX1	G	0.011613	455.487651
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2XJO	C	0.011615	454.680107
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	K	0.011615	449.625400
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3QB9	D	0.011618	448.668029
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	2BKC	M	0.011623	454.706499
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3ISE	C	0.011627	444.861776
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	E	0.011650	447.713078
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n0xA.fmap	3BKN	C	0.011650	447.713078
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	F	0.157289	261.912199
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	J	0.162173	261.736509
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	N	0.162322	261.958012
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	H	0.162786	262.152627
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	I	0.162819	261.896926
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	H	0.163380	261.874016
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	D	0.163380	261.874016
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	A	0.163999	262.034349
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	E	0.163999	262.034349
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	H	0.164095	261.854922
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	F	0.164234	254.642887
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	C	0.164899	261.946559
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	A	0.164963	261.839646
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	G	0.165530	261.889290
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	B	0.165584	262.144998
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	D	0.165725	262.093495
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	O	0.165776	261.931289
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	L	0.166255	261.942742
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	M	0.166261	262.015267
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	A	0.166734	261.954194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	L	0.166853	262.120201
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	H	0.167373	261.969464
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	I	0.167383	262.041981
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	K	0.167692	261.977098
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	D	0.167801	262.215560
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	C	0.168143	262.150720
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	A	0.168422	261.851103
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	M	0.168634	261.820549
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	J	0.168666	262.072509
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	N	0.168781	261.931289
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	B	0.168948	262.169792
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	K	0.168970	262.007633
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	I	0.169071	262.118294
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	P	0.169159	261.904563
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	B	0.169449	262.019083
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	G	0.169674	261.988549
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	K	0.169713	262.133554
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	I	0.169834	261.992366
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	L	0.169928	262.030533
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	E	0.170104	255.264569
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	E	0.170394	262.131646
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3I6B	B	0.170722	261.449804
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	J	0.170981	262.091587
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	C	0.171206	262.061062
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8E	G	0.171366	262.064877
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8E	H	0.171366	262.064877
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8E	F	0.171366	262.064877
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	B	0.171481	255.542560
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	O	0.171486	261.996183
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	F	0.172504	262.674704
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8E	E	0.172581	262.129739
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	B	0.173061	262.141183
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	J	0.173442	262.114479
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	C	0.173810	261.980915
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	P	0.173816	261.491874
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	D	0.173819	262.087772
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	A	0.173948	255.305699
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Y	F	0.174437	262.371873
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2GO7	C	0.174585	255.620813
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	E	0.174717	261.896926
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	D	0.174720	262.144998
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	N	0.174720	262.144998
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	1K1E	G	0.174761	262.379496
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	B	0.175253	262.122109
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	G	0.175776	261.369470
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	O	0.175807	262.368062
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3I6B	D	0.176701	261.805271
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3HYC	C	0.176858	262.019083
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8Z	F	0.176858	262.019083
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3MMZ	B	0.176865	265.305484
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	D	0.177058	255.235186
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	H	0.177963	262.186956
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8E	D	0.178919	262.209840
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3S6J	C	0.179424	255.808522
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3I6B	C	0.179512	262.259414
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	L	0.180553	262.213653
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	2R8X	M	0.180790	262.289916
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch-40-50-10/3n1uA.fmap	3MMZ	A	0.181829	264.935841
